country,year,fossil_electricity,renewables_electricity,fossil_fuel_consumption,renewables_consumption,population,gdp,pc1,pc2,class,elec_gen_sum,elec_con_sum
Libya,1986,0.0,0.0,0.0,0.0,3995000.0,94907219968.0,-0.5489223478701933,1.5930982580991548,2,0.0,0.0
Libya,1987,0.0,0.0,0.0,0.0,4110000.0,80957440000.0,-0.5500130964727172,1.4930599743974504,2,0.0,0.0
Libya,1988,0.0,0.0,0.0,0.0,4220000.0,87084040192.0,-0.544070715590224,1.3939498367312622,2,0.0,0.0
Libya,1989,0.0,0.0,0.0,0.0,4329000.0,93357473792.0,-0.5380795997751922,1.2948460947108695,2,0.0,0.0
Libya,1990,0.0,0.0,0.0,0.0,4437000.0,96819347456.0,-0.5330781967911299,1.195611679384677,2,0.0,0.0
Libya,1991,0.0,0.0,0.0,0.0,4544000.0,112000000000.0,-0.5239661037869127,1.0969198137072682,2,0.0,0.0
Libya,1992,0.0,0.0,0.0,0.0,4651000.0,109000000000.0,-0.5212357375438501,0.9973855979114665,2,0.0,0.0
Libya,1993,0.0,0.0,0.0,0.0,4755000.0,105000000000.0,-0.5188648072554337,0.8978038274698651,2,0.0,0.0
Libya,1994,0.0,0.0,0.0,0.0,4855000.0,107000000000.0,-0.5143989967519844,0.7984984204976103,2,0.0,0.0
Libya,1995,0.0,0.0,0.0,0.0,4949000.0,105000000000.0,-0.511354093109071,0.6990052397800077,2,0.0,0.0
Libya,1996,0.0,0.0,0.0,0.0,5036000.0,107000000000.0,-0.5069247626813922,0.5996945356590779,2,0.0,0.0
Libya,1997,0.0,0.0,0.0,0.0,5118000.0,112000000000.0,-0.5014564106252208,0.500520790853896,2,0.0,0.0
Libya,1998,0.0,0.0,0.0,0.0,5197000.0,108000000000.0,-0.4991556343286714,0.40092883358791964,2,0.0,0.0
Libya,1999,0.0,0.0,0.0,0.0,5276000.0,109000000000.0,-0.4950997706540121,0.30156853745631523,2,0.0,0.0
Libya,2000,14.566,0.0,0.0,0.0,5358000.0,112000000000.0,-0.4660236016879138,0.20336318846101115,2,14.566,0.0
Libya,2001,15.144,0.0,0.0,0.0,5443000.0,112000000000.0,-0.46133726836086014,0.10400110935012948,2,15.144,0.0
Libya,2002,16.479,0.0,0.0,0.0,5531000.0,111000000000.0,-0.4557301427178336,0.004649064095967149,2,16.479,0.0
Lithuania,1985,0.0,0.393,152.632,1.093,3562000.0,40884625408.0,-0.5364736447207801,1.692642610490162,2,0.393,153.725
Lithuania,1986,0.0,0.384,137.552,1.068,3594000.0,42437259264.0,-0.5355775892427352,1.5929837520098258,2,0.384,138.62
Lithuania,1987,0.0,0.362,147.538,1.007,3627000.0,43339190272.0,-0.5298752649530353,1.4938301082984848,2,0.362,148.54500000000002
Lithuania,1988,0.0,0.384,145.829,1.068,3658000.0,46799413248.0,-0.5251892801088,1.394506658418066,2,0.384,146.89700000000002
Lithuania,1989,0.0,0.384,150.185,1.068,3683000.0,46391644160.0,-0.5208785324921293,1.295149841449363,2,0.384,151.25300000000001
Lithuania,1990,0.0,0.414,152.332,1.15,3696000.0,43767275520.0,-0.517491598898984,1.1956096151537836,2,0.414,153.482
Lithuania,1991,0.0,0.338,164.192,0.939,3697000.0,37517037568.0,-0.5146275751061723,1.0962046076793637,2,0.338,165.131
Lithuania,1992,0.0,0.311,88.278,0.864,3688000.0,32784996352.0,-0.5288380124739284,0.9949890836986498,2,0.311,89.14200000000001
Lithuania,1993,0.0,0.393,66.286,1.092,3671000.0,29693919232.0,-0.5300840944841385,0.8948600932111014,2,0.393,67.378
Lithuania,1994,0.0,0.452,65.04,1.256,3649000.0,26502461440.0,-0.5273569836516053,0.7951794498559309,2,0.452,66.296
Lithuania,1995,0.0,0.373,63.945,1.036,3627000.0,28239288320.0,-0.5244684028288625,0.6958684578772463,2,0.373,64.981
Lithuania,1996,0.0,0.326,66.763,0.906,3604000.0,29303058432.0,-0.5206369370972622,0.5965751779824636,2,0.326,67.66900000000001
Lithuania,1997,0.0,0.295,63.954,0.819,3580000.0,32144427008.0,-0.5171654052072877,0.4972308793170553,2,0.295,64.773
Lithuania,1998,0.0,0.417,66.465,1.158,3555000.0,34460028928.0,-0.5110072738087025,0.397819369887942,2,0.417,67.623
Lithuania,1999,0.0,0.414,59.068,1.15,3529000.0,36086730752.0,-0.5085893818544999,0.2982942458557521,2,0.414,60.217999999999996
Lithuania,2000,2.271,0.34,53.142,0.943,3502000.0,38858665984.0,-0.5025040645755853,0.19908913493255334,2,2.6109999999999998,54.085
Lithuania,2001,2.604,0.328,58.251,0.904,3474000.0,41505021952.0,-0.49670955047810944,0.0999049996744179,2,2.932,59.155
Lithuania,2002,2.656,0.357,56.725,0.979,3445000.0,42848641024.0,-0.4927407550529815,0.0004604265770065751,2,3.013,57.704
Luxembourg,1985,0.0,0.088,32.025,0.243,367000.0,8677348352.0,-0.5852174241657215,1.6876425861883735,2,0.088,32.268
Luxembourg,1986,0.0,0.103,31.255,0.286,369000.0,9961154560.0,-0.5812606553239223,1.5882328268894188,2,0.103,31.541
Luxembourg,1987,0.0,0.122,29.465,0.339,371000.0,10241160192.0,-0.5778231448096266,1.4887514797697003,2,0.122,29.804
Luxembourg,1988,0.0,0.115,30.227,0.319,374000.0,11672544256.0,-0.5737538371009445,1.3894031552259605,2,0.115,30.546
Luxembourg,1989,0.0,0.089,34.849,0.247,378000.0,13325633536.0,-0.569024276248925,1.2901647854146776,2,0.089,35.096
Luxembourg,1990,0.0,0.083,36.904,0.229,382000.0,13483514880.0,-0.5651219343809833,1.1907839024473157,2,0.083,37.133
Luxembourg,1991,0.0,0.098,39.636,0.272,386000.0,15486631936.0,-0.5601830520867468,1.0914812097585995,2,0.098,39.908
Luxembourg,1992,0.0,0.082,39.798,0.227,391000.0,15688559616.0,-0.5567679715277583,0.9920732471546976,2,0.082,40.025
Luxembourg,1993,0.0,0.082,40.324,0.227,397000.0,16704533504.0,-0.5528026041078589,0.8926948988369021,2,0.082,40.550999999999995
Luxembourg,1994,0.0,0.101,38.708,0.281,402000.0,17896392704.0,-0.5489985050747674,0.7932604992555894,2,0.101,38.989
Luxembourg,1995,0.0,0.107,33.612,0.299,408000.0,18101090304.0,-0.5464078970276982,0.6937212939032167,2,0.107,33.911
Luxembourg,1996,0.0,0.075,34.673,0.21,414000.0,18376615936.0,-0.5429626768667888,0.5943518123479359,2,0.075,34.883
Luxembourg,1997,0.0,0.103,33.85,0.286,420000.0,19736479744.0,-0.5388349803103856,0.4949335519852679,2,0.103,34.136
Luxembourg,1998,0.0,0.143,32.561,0.397,426000.0,22294710272.0,-0.5342404657382053,0.3955488606297225,2,0.143,32.958
Luxembourg,1999,0.0,0.122,34.495,0.338,431000.0,25252990976.0,-0.5295496534432613,0.29631052433066224,2,0.122,34.833
Luxembourg,2000,0.249,0.171,36.694,0.474,436000.0,27865122816.0,-0.5236981077756728,0.197009689504138,2,0.42000000000000004,37.168
Luxembourg,2001,0.7,0.168,39.368,0.463,440000.0,25977962496.0,-0.5196010264751358,0.09757699178808729,2,0.868,39.831
Luxembourg,2002,2.658,0.151,43.133,0.415,444000.0,26320701440.0,-0.5121386920006891,-0.0016061630536414405,2,2.8089999999999997,43.548
Macau,1985,0.0,0.0,0.0,0.0,0.0,0.0,-0.5969302081267195,1.6865119594399476,2,0.0,0.0
Macau,1986,0.0,0.0,0.0,0.0,0.0,0.0,-0.5934470485419814,1.5870731407164438,2,0.0,0.0
Macau,1987,0.0,0.0,0.0,0.0,0.0,0.0,-0.5899638889572435,1.48763432199294,2,0.0,0.0
Macau,1988,0.0,0.0,0.0,0.0,0.0,0.0,-0.5864807293725053,1.3881955032694355,2,0.0,0.0
Macau,1989,0.0,0.0,0.0,0.0,0.0,0.0,-0.582997569787767,1.2887566845459315,2,0.0,0.0
Macau,1990,0.0,0.0,0.0,0.0,0.0,0.0,-0.5795144102030287,1.1893178658224275,2,0.0,0.0
Macau,1991,0.0,0.0,0.0,0.0,0.0,0.0,-0.5760312506182909,1.0898790470989232,2,0.0,0.0
Macau,1992,0.0,0.0,0.0,0.0,0.0,0.0,-0.5725480910335525,0.9904402283754195,2,0.0,0.0
Macau,1993,0.0,0.0,0.0,0.0,0.0,0.0,-0.5690649314488144,0.8910014096519154,2,0.0,0.0
Macau,1994,0.0,0.0,0.0,0.0,0.0,0.0,-0.5655817718640762,0.7915625909284115,2,0.0,0.0
Macau,1995,0.0,0.0,0.0,0.0,0.0,0.0,-0.562098612279338,0.692123772204908,2,0.0,0.0
Macau,1996,0.0,0.0,0.0,0.0,0.0,0.0,-0.5586154526945998,0.5926849534814037,2,0.0,0.0
Macau,1997,0.0,0.0,0.0,0.0,0.0,0.0,-0.5551322931098618,0.49324613475789975,2,0.0,0.0
Macau,1998,0.0,0.0,0.0,0.0,0.0,0.0,-0.5516491335251235,0.3938073160343957,2,0.0,0.0
Macau,1999,0.0,0.0,0.0,0.0,0.0,0.0,-0.5481659739403855,0.29436849731089176,2,0.0,0.0
Macau,2000,1.389,0.0,0.0,0.0,0.0,0.0,-0.5423646498468482,0.1950308602917799,2,1.389,0.0
Macau,2001,1.41,0.0,0.0,0.0,0.0,0.0,-0.5388464424185646,0.09559357131326686,2,1.41,0.0
Macau,2002,1.515,0.0,0.0,0.0,0.0,0.0,-0.5351880436160985,-0.0038375986852830714,2,1.515,0.0
Madagascar,1985,0.0,0.0,0.0,0.0,10063000.0,12135090176.0,-0.5644321946004558,1.6911746057385715,2,0.0,0.0
Madagascar,1986,0.0,0.0,0.0,0.0,10352000.0,12092916736.0,-0.5601528584841841,1.5918515927154535,2,0.0,0.0
Madagascar,1987,0.0,0.0,0.0,0.0,10648000.0,11413500928.0,-0.5560775624575643,1.4925019071451924,2,0.0,0.0
Madagascar,1988,0.0,0.0,0.0,0.0,10952000.0,11252839424.0,-0.5517977253272893,1.3931795164008358,2,0.0,0.0
Madagascar,1989,0.0,0.0,0.0,0.0,11269000.0,10995485696.0,-0.5475153487816239,1.2938579428390948,2,0.0,0.0
Madagascar,1990,0.0,0.0,0.0,0.0,11599000.0,11760962560.0,-0.5428374607477953,1.1945890564450714,2,0.0,0.0
Madagascar,1991,0.0,0.0,0.0,0.0,11943000.0,11221703680.0,-0.5385782715257337,1.0952654233601962,2,0.0,0.0
Madagascar,1992,0.0,0.0,0.0,0.0,12301000.0,10824731648.0,-0.5342298508980277,0.9959540873634938,2,0.0,0.0
Madagascar,1993,0.0,0.0,0.0,0.0,12675000.0,11234033664.0,-0.5295535154345383,0.8966866274065061,2,0.0,0.0
Madagascar,1994,0.0,0.0,0.0,0.0,13067000.0,11316335616.0,-0.5249414518338984,0.7974113513219155,2,0.0,0.0
Madagascar,1995,0.0,0.0,0.0,0.0,13475000.0,11799904256.0,-0.5201436380585905,0.6981611863841504,2,0.0,0.0
Madagascar,1996,0.0,0.0,0.0,0.0,13903000.0,12497408000.0,-0.5152146061296364,0.5989290829956601,2,0.0,0.0
Madagascar,1997,0.0,0.0,0.0,0.0,14348000.0,13083070464.0,-0.5102771277299888,0.4996987247921861,2,0.0,0.0
Madagascar,1998,0.0,0.0,0.0,0.0,14809000.0,13913162752.0,-0.5052089516357591,0.4004862111343724,2,0.0,0.0
Madagascar,1999,0.0,0.0,0.0,0.0,15283000.0,14714496000.0,-0.5001143903913807,0.3012776621548679,2,0.0,0.0
Madagascar,2000,0.24,0.54,0.0,0.0,15767000.0,15319199744.0,-0.4915868187483173,0.20176088325547667,2,0.78,0.0
Madagascar,2001,0.358,0.528,0.0,0.0,16261000.0,16233675776.0,-0.4862677819899868,0.10258144776181904,2,0.886,0.0
Madagascar,2002,0.331,0.535,0.0,0.0,16765000.0,15025016832.0,-0.4817997991928747,0.0032858718160853548,2,0.8660000000000001,0.0
Malawi,1985,0.0,0.0,0.0,0.0,7268000.0,9339694080.0,-0.5732566437721495,1.689906201847317,2,0.0,0.0
Malawi,1986,0.0,0.0,0.0,0.0,7666000.0,8619864064.0,-0.5689093055519847,1.5905962060402516,2,0.0,0.0
Malawi,1987,0.0,0.0,0.0,0.0,8141000.0,8483645952.0,-0.5641410350595848,1.4913446256914045,2,0.0,0.0
Malawi,1988,0.0,0.0,0.0,0.0,8637000.0,8082359808.0,-0.5594068787254777,1.3920893210828362,2,0.0,0.0
Malawi,1989,0.0,0.0,0.0,0.0,9076000.0,8818622464.0,-0.5544333739846539,1.2928634956837748,2,0.0,0.0
Malawi,1990,0.0,0.0,0.0,0.0,9404000.0,8553792000.0,-0.5501227541475637,1.1935460579109303,2,0.0,0.0
Malawi,1991,0.0,0.0,0.0,0.0,9600000.0,9212441600.0,-0.5458583897466784,1.0942176205932246,2,0.0,0.0
Malawi,1992,0.0,0.0,0.0,0.0,9686000.0,8264430080.0,-0.5424666690405291,0.994769921060747,2,0.0,0.0
Malawi,1993,0.0,0.0,0.0,0.0,9710000.0,8741718016.0,-0.5387486252171594,0.8953629955015784,2,0.0,0.0
Malawi,1994,0.0,0.0,0.0,0.0,9746000.0,10273733632.0,-0.5346266796299912,0.79600982750027,2,0.0,0.0
Malawi,1995,0.0,0.0,0.0,0.0,9844000.0,10332762112.0,-0.5308477963690956,0.6966136760492437,2,0.0,0.0
Malawi,1996,0.0,0.0,0.0,0.0,10023000.0,10000900096.0,-0.5269788235697019,0.597232419082049,2,0.0,0.0
Malawi,1997,0.0,0.0,0.0,0.0,10265000.0,11290972160.0,-0.5223637355044171,0.4979519807300492,2,0.0,0.0
Malawi,1998,0.0,0.0,0.0,0.0,10552000.0,9519059968.0,-0.5186971802377074,0.3985480101126896,2,0.0,0.0
Malawi,1999,0.0,0.0,0.0,0.0,10854000.0,10127347712.0,-0.5141530408028671,0.29926043155339616,2,0.0,0.0
Malawi,2000,0.181,1.06,0.0,0.0,11149000.0,9898946560.0,-0.5035871435157205,0.199314942567063,2,1.241,0.0
Malawi,2001,0.185,1.084,0.0,0.0,11432000.0,9227591680.0,-0.49940222570696496,0.0999463723903477,2,1.2690000000000001,0.0
Malawi,2002,0.193,1.139,0.0,0.0,11714000.0,10640904192.0,-0.49430524638024426,0.0006558641584619775,2,1.332,0.0
Malaysia,1985,11.211,3.768,163.501,10.468,15599000.0,113000000000.0,-0.4173369245074097,1.698554889548272,2,14.979,173.969
Malaysia,1986,12.049,4.121,183.597,11.446,16044000.0,103000000000.0,-0.4064790811624973,1.5989607825408576,2,16.17,195.043
Malaysia,1987,12.502,4.966,187.361,13.794,16522000.0,110000000000.0,-0.3878752201432753,1.4993068918262145,2,17.468,201.155
Malaysia,1988,13.677,5.729,197.596,15.914,17022000.0,120000000000.0,-0.3665639206051134,1.4000703807919717,2,19.406,213.51
Malaysia,1989,16.27,5.295,223.715,14.707,17529000.0,133000000000.0,-0.35239678110015643,1.3026076843462562,2,21.564999999999998,238.422
Malaysia,1990,19.027,4.027,246.185,11.185,18030000.0,148000000000.0,-0.3476805842225761,1.2060053537337918,2,23.054000000000002,257.37
Malaysia,1991,22.144,4.449,299.294,12.359,18520000.0,162000000000.0,-0.31683503277709996,1.1083253511671731,2,26.592999999999996,311.65299999999996
Malaysia,1992,27.095,4.286,324.999,11.906,19003000.0,177000000000.0,-0.29504224415427,1.010837368978342,2,31.381,336.90500000000003
Malaysia,1993,30.024,4.853,337.88,13.481,19485000.0,189000000000.0,-0.2718762059457749,0.912065239545928,2,34.877,351.361
Malaysia,1994,33.271,6.483,365.536,18.008,19978000.0,205000000000.0,-0.231380395819,0.812750322168937,2,39.754,383.544
Malaysia,1995,40.357,6.218,382.513,17.272,20488000.0,226000000000.0,-0.2068275900166954,0.7156271141270707,2,46.575,399.78499999999997
Malaysia,1996,48.225,5.184,431.906,14.4,21018000.0,243000000000.0,-0.1845218138326021,0.6198280899686603,2,53.409,446.306
Malaysia,1997,55.762,4.173,507.705,11.592,21563000.0,259000000000.0,-0.15735154411827817,0.5244915749476388,2,59.935,519.297
Malaysia,1998,59.684,4.457,470.411,12.381,22115000.0,230000000000.0,-0.1603741403246455,0.42315898555815484,2,64.14099999999999,482.79200000000003
Malaysia,1999,60.618,7.552,525.623,20.978,22661000.0,242000000000.0,-0.1023288695363252,0.3226198260136537,2,68.17,546.601
Malaysia,2000,58.552,7.34,588.768,21.014,23194000.0,278000000000.0,-0.07623698351127396,0.22635118666118959,2,65.892,609.782
Malaysia,2001,60.184,6.371,595.698,18.325,23709000.0,274000000000.0,-0.07977311109827007,0.12816918664635243,2,66.55499999999999,614.023
Malaysia,2002,64.807,5.248,640.729,15.956,24208000.0,293000000000.0,-0.06260981232235527,0.03210219345670526,2,70.055,656.6850000000001
Maldives,1985,0.0,0.0,0.0,0.0,190000.0,0.0,-0.5963970377885317,1.686589379305198,2,0.0,0.0
Maldives,1986,0.0,0.0,0.0,0.0,196000.0,0.0,-0.5928970412457453,1.587153005419543,2,0.0,0.0
Maldives,1987,0.0,0.0,0.0,0.0,203000.0,0.0,-0.5893942385432845,1.4877170390068648,2,0.0,0.0
Maldives,1988,0.0,0.0,0.0,0.0,210000.0,0.0,-0.5858914358408238,1.388281072594186,2,0.0,0.0
Maldives,1989,0.0,0.0,0.0,0.0,217000.0,0.0,-0.5823886331383626,1.288845106181507,2,0.0,0.0
Maldives,1990,0.0,0.0,0.0,0.0,223000.0,0.0,-0.5788886365955765,1.189408732295853,2,0.0,0.0
Maldives,1991,0.0,0.0,0.0,0.0,230000.0,0.0,-0.5753858338931159,1.089972765883174,2,0.0,0.0
Maldives,1992,0.0,0.0,0.0,0.0,236000.0,0.0,-0.5718858373503296,0.9905363919975199,2,0.0,0.0
Maldives,1993,0.0,0.0,0.0,0.0,243000.0,0.0,-0.5683830346478687,0.8911004255848414,2,0.0,0.0
Maldives,1994,0.0,0.0,0.0,0.0,249000.0,0.0,-0.5648830381050824,0.7916640516991873,2,0.0,0.0
Maldives,1995,0.0,0.0,0.0,0.0,254000.0,0.0,-0.5613858477219711,0.6922272703405581,2,0.0,0.0
Maldives,1996,0.0,0.0,0.0,0.0,259000.0,0.0,-0.5578886573388593,0.5927904889819294,2,0.0,0.0
Maldives,1997,0.0,0.0,0.0,0.0,264000.0,0.0,-0.5543914669557481,0.49335370762330033,2,0.0,0.0
Maldives,1998,0.0,0.0,0.0,0.0,268000.0,0.0,-0.5508970827323109,0.3939165187916964,2,0.0,0.0
Maldives,1999,0.0,0.0,0.0,0.0,274000.0,0.0,-0.5473970861895249,0.2944801449060424,2,0.0,0.0
Maldives,2000,0.098,0.0,0.0,0.0,279000.0,0.0,-0.5437363392032009,0.19505050235737056,2,0.098,0.0
Maldives,2001,0.109,0.0,0.0,0.0,286000.0,0.0,-0.5402151781065018,0.0956153372396868,2,0.109,0.0
Maldives,2002,0.118,0.0,0.0,0.0,294000.0,0.0,-0.5366945487399897,-0.0038195660950210856,2,0.118,0.0
Mali,1985,0.0,0.0,0.0,0.0,7832000.0,5461861888.0,-0.5730351565825551,1.6899563480043178,2,0.0,0.0
Mali,1986,0.0,0.0,0.0,0.0,7953000.0,5410668032.0,-0.5692304216152819,1.5905644615854386,2,0.0,0.0
Mali,1987,0.0,0.0,0.0,0.0,8062000.0,5449961984.0,-0.5654275977621662,1.4911718779925078,2,0.0,0.0
Mali,1988,0.0,0.0,0.0,0.0,8172000.0,4876178944.0,-0.5618371684874696,1.3917512966502688,2,0.0,0.0
Mali,1989,0.0,0.0,0.0,0.0,8297000.0,5414823936.0,-0.5578141651380489,1.292388368670614,2,0.0,0.0
Mali,1990,0.0,0.0,0.0,0.0,8450000.0,5610990080.0,-0.5538328053784165,1.193020982126574,2,0.0,0.0
Mali,1991,0.0,0.0,0.0,0.0,8636000.0,5861466112.0,-0.5497397786297324,1.093669558488762,2,0.0,0.0
Mali,1992,0.0,0.0,0.0,0.0,8850000.0,5795970048.0,-0.5456790911376624,0.9943149044034116,2,0.0,0.0
Mali,1993,0.0,0.0,0.0,0.0,9087000.0,6704609792.0,-0.5412119232808381,0.8950147560777498,2,0.0,0.0
Mali,1994,0.0,0.0,0.0,0.0,9335000.0,6792037888.0,-0.5370021473072247,0.7956810413904255,2,0.0,0.0
Mali,1995,0.0,0.0,0.0,0.0,9586000.0,7545745920.0,-0.5325500769533947,0.696379419355183,2,0.0,0.0
Mali,1996,0.0,0.0,0.0,0.0,9838000.0,8619071488.0,-0.527983009099239,0.5970930133851062,2,0.0,0.0
Mali,1997,0.0,0.0,0.0,0.0,10094000.0,9368450048.0,-0.5235184276673679,0.4977932281206595,2,0.0,0.0
Mali,1998,0.0,0.0,0.0,0.0,10361000.0,9485876224.0,-0.5192448048096205,0.3984686452977085,2,0.0,0.0
Mali,1999,0.0,0.0,0.0,0.0,10643000.0,9708274688.0,-0.514892242449209,0.2991550381692457,2,0.0,0.0
Mali,2000,0.166,0.233,0.0,0.0,10946000.0,9765090304.0,-0.5089357034954557,0.19971604216212213,2,0.399,0.0
Mali,2001,0.168,0.234,0.0,0.0,11272000.0,11500147712.0,-0.5039196709725143,0.10049000054533061,2,0.402,0.0
Mali,2002,0.168,0.236,0.0,0.0,11617000.0,11494418432.0,-0.4994590143314512,0.0011903068546914967,2,0.404,0.0
Malta,1985,0.0,0.0,0.0,0.0,346000.0,3517885952.0,-0.5947244374328855,1.6868159365793443,2,0.0,0.0
Malta,1986,0.0,0.0,0.0,0.0,349000.0,3662585088.0,-0.5911820674436798,1.587385044507963,2,0.0,0.0
Malta,1987,0.0,0.0,0.0,0.0,353000.0,3766757120.0,-0.5876511170165399,1.4879526821985796,2,0.0,0.0
Malta,1988,0.0,0.0,0.0,0.0,356000.0,4144800000.0,-0.5840268392953635,1.388532601462485,2,0.0,0.0
Malta,1989,0.0,0.0,0.0,0.0,359000.0,4524474880.0,-0.5804019887136664,1.289112596340585,2,0.0,0.0
Malta,1990,0.0,0.0,0.0,0.0,362000.0,4506167808.0,-0.5769168367521039,1.1896741518285927,2,0.0,0.0
Malta,1991,0.0,0.0,0.0,0.0,365000.0,5123268096.0,-0.5732086457030424,1.090265147154562,2,0.0,0.0
Malta,1992,0.0,0.0,0.0,0.0,368000.0,4712320000.0,-0.5698613176025495,0.990808510709565,2,0.0,0.0
Malta,1993,0.0,0.0,0.0,0.0,371000.0,5062729216.0,-0.5662467397803526,0.8913871496442809,2,0.0,0.0
Malta,1994,0.0,0.0,0.0,0.0,374000.0,5472155136.0,-0.5626114460636977,0.7919685229543156,2,0.0,0.0
Malta,1995,0.0,0.0,0.0,0.0,377000.0,5562204160.0,-0.5590882592188487,0.6925350988215466,2,0.0,0.0
Malta,1996,0.0,0.0,0.0,0.0,380000.0,5549696000.0,-0.5556010717378345,0.5930969229860605,2,0.0,0.0
Malta,1997,0.0,0.0,0.0,0.0,384000.0,6642789888.0,-0.5517229924572141,0.4937103796284706,2,0.0,0.0
Malta,1998,0.0,0.0,0.0,0.0,387000.0,7259345920.0,-0.5480149924515197,0.39430134973784703,2,0.0,0.0
Malta,1999,0.0,0.0,0.0,0.0,391000.0,7794540032.0,-0.5443327457419209,0.294888957641262,2,0.0,0.0
Malta,2000,1.917,0.0,0.0,0.0,394000.0,9422896128.0,-0.5370702187996969,0.1956664505649164,2,1.917,0.0
Malta,2001,1.943,0.0,0.0,0.0,396000.0,8356619776.0,-0.5339123359608047,0.09618093779949943,2,1.943,0.0
Malta,2002,2.052,0.0,0.0,0.0,399000.0,8672818176.0,-0.5301278517354281,-0.0032340682241211306,2,2.052,0.0
Martinique,1985,0.0,0.0,0.0,0.0,340000.0,0.0,-0.5959761138373305,1.6866505002514478,2,0.0,0.0
Martinique,1986,0.0,0.0,0.0,0.0,344000.0,0.0,-0.5924817296138937,1.587213311419844,2,0.0,0.0
Martinique,1987,0.0,0.0,0.0,0.0,348000.0,0.0,-0.5889873453904569,1.48777612258824,2,0.0,0.0
Martinique,1988,0.0,0.0,0.0,0.0,352000.0,0.0,-0.58549296116702,1.388338933756636,2,0.0,0.0
Martinique,1989,0.0,0.0,0.0,0.0,355000.0,0.0,-0.5820013831032579,1.2889013374520568,2,0.0,0.0
Martinique,1990,0.0,0.0,0.0,0.0,358000.0,0.0,-0.5785098050394958,1.1894637411474784,2,0.0,0.0
Martinique,1991,0.0,0.0,0.0,0.0,361000.0,0.0,-0.5750182269757336,1.0900261448428994,2,0.0,0.0
Martinique,1992,0.0,0.0,0.0,0.0,363000.0,0.0,-0.571529455071646,0.9905881410653453,2,0.0,0.0
Martinique,1993,0.0,0.0,0.0,0.0,364000.0,0.0,-0.5680434893272331,0.8911497298148165,2,0.0,0.0
Martinique,1994,0.0,0.0,0.0,0.0,366000.0,0.0,-0.5645547174231457,0.7917117260372625,2,0.0,0.0
Martinique,1995,0.0,0.0,0.0,0.0,369000.0,0.0,-0.5610631393593836,0.6922741297326833,2,0.0,0.0
Martinique,1996,0.0,0.0,0.0,0.0,372000.0,0.0,-0.5575715612956212,0.5928365334281046,2,0.0,0.0
Martinique,1997,0.0,0.0,0.0,0.0,376000.0,0.0,-0.5540771770721845,0.4933993445965006,2,0.0,0.0
Martinique,1998,0.0,0.0,0.0,0.0,380000.0,0.0,-0.5505827928487476,0.3939621557648967,2,0.0,0.0
Martinique,1999,0.0,0.0,0.0,0.0,384000.0,0.0,-0.5470884086253108,0.29452496693329266,2,0.0,0.0
Martinique,2000,1.048,0.0,0.0,0.0,387000.0,0.0,-0.5418477762741323,0.19516371218825515,2,1.048,0.0
Martinique,2001,1.203,0.0,0.0,0.0,390000.0,0.0,-0.5380975117461052,0.09573740685860835,2,1.203,0.0
Martinique,2002,1.234,0.015,0.0,0.0,393000.0,0.0,-0.5344688235447487,-0.0037068389500603425,2,1.2489999999999999,0.0
Mauritania,1985,0.0,0.0,0.0,0.0,1780000.0,3044540928.0,-0.5908665568348265,1.6873783216964557,2,0.0,0.0
Mauritania,1986,0.0,0.0,0.0,0.0,1830000.0,3233412096.0,-0.5871767921857454,1.5879686274435083,2,0.0,0.0
Mauritania,1987,0.0,0.0,0.0,0.0,1880000.0,3304954880.0,-0.5835282118498352,1.4885534971052534,2,0.0,0.0
Mauritania,1988,0.0,0.0,0.0,0.0,1930000.0,3376273920.0,-0.5798797100519786,1.3891383564004414,2,0.0,0.0
Mauritania,1989,0.0,0.0,0.0,0.0,1982000.0,3455152128.0,-0.5762229425347035,1.2897243808746663,2,0.0,0.0
Mauritania,1990,0.0,0.0,0.0,0.0,2034000.0,3359124992.0,-0.5726275698497523,1.1903023015948113,2,0.0,0.0
Mauritania,1991,0.0,0.0,0.0,0.0,2088000.0,3523778048.0,-0.5689350815425113,1.0908931151547034,2,0.0,0.0
Mauritania,1992,0.0,0.0,0.0,0.0,2143000.0,3538476032.0,-0.5652924239264255,0.9914773884351542,2,0.0,0.0
Mauritania,1993,0.0,0.0,0.0,0.0,2199000.0,3926507008.0,-0.5615159137462472,0.8920793665374643,2,0.0,0.0
Mauritania,1994,0.0,0.0,0.0,0.0,2256000.0,4162981120.0,-0.5577897965142085,0.7926747301457427,2,0.0,0.0
Mauritania,1995,0.0,0.0,0.0,0.0,2314000.0,3911249920.0,-0.5542322417186986,0.6932478815877192,2,0.0,0.0
Mauritania,1996,0.0,0.0,0.0,0.0,2373000.0,4401198080.0,-0.5504115383468458,0.593855804159046,2,0.0,0.0
Mauritania,1997,0.0,0.0,0.0,0.0,2434000.0,4222560000.0,-0.5468199081098442,0.4944335645869664,2,0.0,0.0
Mauritania,1998,0.0,0.0,0.0,0.0,2496000.0,4391900160.0,-0.5431033252697915,0.3950278550946247,2,0.0,0.0
Mauritania,1999,0.0,0.0,0.0,0.0,2562000.0,4764335104.0,-0.5393042279726488,0.29563318532779204,2,0.0,0.0
Mauritania,2000,0.198,0.032,0.0,0.0,2630000.0,4864444928.0,-0.5350825294005925,0.19622213329621713,2,0.23,0.0
